word,category,cids
can't escape,Escape,7.2.6.3
can't get out,Escape,7.2.6.3
trapped,Escape,7.2.6.3
be stuck,Escape,7.2.6.3
there is no escape,Escape,7.2.6.3
be imprisoned,Escape,7.2.6.3
be a prisoner,Escape,7.2.6.3
set someone free,Set free,7.2.6.4
let someone go,Set free,7.2.6.4
let someone out,Set free,7.2.6.4
release,Set free,7.2.6.4
free,Set free,7.2.6.4
deliver,Set free,7.2.6.4
discharge,Set free,7.2.6.4
emancipate,Set free,7.2.6.4
excuse,Set free,7.2.6.4
liberate,Set free,7.2.6.4
loose,Set free,7.2.6.4
ransom,Set free,7.2.6.4
redeem,Set free,7.2.6.4
spring,Set free,7.2.6.4
unbind,Set free,7.2.6.4
unbridle,Set free,7.2.6.4
unchain,Set free,7.2.6.4
unfetter,Set free,7.2.6.4
unhand,Set free,7.2.6.4
unharness,Set free,7.2.6.4
unleash,Set free,7.2.6.4
unshackle,Set free,7.2.6.4
untie,Set free,7.2.6.4
set at liberty,Set free,7.2.6.4
deliverance,Set free,7.2.6.4
liberation,Set free,7.2.6.4
redemption,Set free,7.2.6.4
freedom,Set free,7.2.6.4
autonomy,Set free,7.2.6.4
independence,Set free,7.2.6.4
liberty,Set free,7.2.6.4
deliverer,Set free,7.2.6.4
liberator,Set free,7.2.6.4
freedman,Set free,7.2.6.4
free,Set free,7.2.6.4
at liberty,Set free,7.2.6.4
be out,Set free,7.2.6.4
run after,Pursue,7.2.6
chase,Pursue,7.2.6
in pursuit,Pursue,7.2.6
pursue,Pursue,7.2.6
be on someone's heels,Pursue,7.2.6
chase after,Pursue,7.2.6
go after,Pursue,7.2.6
give chase,Pursue,7.2.6
come after,Pursue,7.2.6
be after,Pursue,7.2.6
hunt,Pursue,7.2.6
follow,Pursue,7.2.6
tail,Pursue,7.2.6
shadow,Pursue,7.2.6
stalk,Pursue,7.2.6
track,Pursue,7.2.6
trail,Pursue,7.2.6
hound,Pursue,7.2.6
trace,Pursue,7.2.6
chase (n),Pursue,7.2.6
pursuit,Pursue,7.2.6
pursuer,Pursue,7.2.6
stop,Stop moving,7.2.7.1
come to rest,Stop moving,7.2.7.1
halt,Stop moving,7.2.7.1
brake,Stop moving,7.2.7.1
stay,"Stay, remain",7.2.7.2
stay behind,"Stay, remain",7.2.7.2
stay back,"Stay, remain",7.2.7.2
remain,"Stay, remain",7.2.7.2
remain behind,"Stay, remain",7.2.7.2
stay where you are,"Stay, remain",7.2.7.2
stay put,"Stay, remain",7.2.7.2
remain in place,"Stay, remain",7.2.7.2
hold your place,"Stay, remain",7.2.7.2
hold still,"Stay, remain",7.2.7.2
freeze,"Stay, remain",7.2.7.2
stationary,"Stay, remain",7.2.7.2
standstill,"Stay, remain",7.2.7.2
stand around,"Stay, remain",7.2.7.2
stand still,"Stay, remain",7.2.7.2
linger,"Stay, remain",7.2.7.2
tarry,"Stay, remain",7.2.7.2
abide,"Stay, remain",7.2.7.2
permanent,"Stay, remain",7.2.7.2
final resting place,"Stay, remain",7.2.7.2
wait,Wait,7.2.7.3
wait for,Wait,7.2.7.3
wait up for,Wait,7.2.7.3
wait on,Wait,7.2.7.3
await,Wait,7.2.7.3
hang on,Wait,7.2.7.3
stand by,Wait,7.2.7.3
wait around,Wait,7.2.7.3
hang around,Wait,7.2.7.3
hold off,Wait,7.2.7.3
wait your turn,Wait,7.2.7.3
sit something out,Wait,7.2.7.3
cool your heels,Wait,7.2.7.3
bide your time,Wait,7.2.7.3
sit tight,Wait,7.2.7.3
sweat it out,Wait,7.2.7.3
hesitate,Wait,7.2.7.3
hesitation,Wait,7.2.7.3
wait and see,Wait,7.2.7.3
wait behind,Wait,7.2.7.3
lie in wait,Wait,7.2.7.3
waiting room,Wait,7.2.7.3
waiting list,Wait,7.2.7.3
Wait! Wait up. Just a minute. Just a moment. I'll be right with you. Hold on. Hang on. Please hold.,Wait,7.2.7.3
line up,Wait,7.2.7.3
queue,Wait,7.2.7.3
stand in line,Wait,7.2.7.3
cut in line,Wait,7.2.7.3
look forward to,Wait,7.2.7.3
expectant,Wait,7.2.7.3
(I) can't wait,Wait,7.2.7.3
patient,Wait,7.2.7.3
impatient,Wait,7.2.7.3
keep someone waiting,Wait,7.2.7.3
make someone wait,Wait,7.2.7.3
delay,Wait,7.2.7.3
wait (n),Wait,7.2.7.3
delay (n),Wait,7.2.7.3
cut in line,Wait,7.2.7.3
cut in front of someone,Wait,7.2.7.3
cut someone off,Wait,7.2.7.3
jump the queue,Wait,7.2.7.3
push in,Wait,7.2.7.3
stationary,Not moving,7.2.7
still,Not moving,7.2.7
motionless,Not moving,7.2.7
still,Not moving,7.2.7
immoveable,Not moving,7.2.7
fixed,Not moving,7.2.7
fast,Not moving,7.2.7
set,Not moving,7.2.7
permanent,Not moving,7.2.7
stable,Not moving,7.2.7
send,Send someone,7.2.8
dismiss,Send someone,7.2.8
transfer,Send someone,7.2.8
summon,Send someone,7.2.8
send,Send someone,7.2.8
throw,Throw,7.3.1.1
cast,Throw,7.3.1.1
chuck,Throw,7.3.1.1
sling,Throw,7.3.1.1
toss,Throw,7.3.1.1
pitch,Throw,7.3.1.1
flick,Throw,7.3.1.1
hurl,Throw,7.3.1.1
fling,Throw,7.3.1.1
heave,Throw,7.3.1.1
fire,Throw,7.3.1.1
pass,Throw,7.3.1.1
pitch,Throw,7.3.1.1
bowl,Throw,7.3.1.1
peg,Throw,7.3.1.1
lob,Throw,7.3.1.1
throw up in the air,Throw,7.3.1.1
toss,Throw,7.3.1.1
flip,Throw,7.3.1.1
pelt,Throw,7.3.1.1
stone,Throw,7.3.1.1
bombard,Throw,7.3.1.1
shower,Throw,7.3.1.1
send something flying,Throw,7.3.1.1
catapult,Throw,7.3.1.1
propel,Throw,7.3.1.1
pitch,Throw,7.3.1.1
launch,Throw,7.3.1.1
sling,Throw,7.3.1.1
throw (n),Throw,7.3.1.1
land,Throw,7.3.1.1
hit,Throw,7.3.1.1
fall,Throw,7.3.1.1
sling,Throw,7.3.1.1
slingshot,Throw,7.3.1.1
throwing stick,Throw,7.3.1.1
catch,Catch,7.3.1.2
intercept,Catch,7.3.1.2
snag,Catch,7.3.1.2
shake,Shake,7.3.1.3
rattle,Shake,7.3.1.3
fan,Shake,7.3.1.3
move something back and forth,Shake,7.3.1.3
knock down,Knock over,7.3.1.4
topple,Knock over,7.3.1.4
knock over,Knock over,7.3.1.4
tip over,Knock over,7.3.1.4
spill,Knock over,7.3.1.4
dump,Knock over,7.3.1.4
Set upright,Set upright,7.3.1.5
set up,Set upright,7.3.1.5
stand,Set upright,7.3.1.5
carry,Carry,7.3.1
bear,Carry,7.3.1
tote,Carry,7.3.1
pack,Carry,7.3.1
carry in the arms,Carry,7.3.1
carry on the shoulders,Carry,7.3.1
shoulder (v),Carry,7.3.1
carry on a pole,Carry,7.3.1
cradle,Carry,7.3.1
lug,Carry,7.3.1
haul,Carry,7.3.1
cart,Carry,7.3.1
be loaded (down) with,Carry,7.3.1
overloaded,Carry,7.3.1
be laden with,Carry,7.3.1
be weighed down with,Carry,7.3.1
under the weight of,Carry,7.3.1
porter,Carry,7.3.1
bearer,Carry,7.3.1
carrier,Carry,7.3.1
courier,Carry,7.3.1
load,Carry,7.3.1
burden,Carry,7.3.1
armful,Carry,7.3.1
portable,Carry,7.3.1
pack,Carry,7.3.1
backpack,Carry,7.3.1
stretcher,Carry,7.3.1
carrying pole,Carry,7.3.1
put in front,Put in front,7.3.2.1
place in front,Put in front,7.3.2.1
advance something,Put in front,7.3.2.1
put in back,Put in back,7.3.2.2
place in back,Put in back,7.3.2.2
put behind,Put in back,7.3.2.2
place in the rear,Put in back,7.3.2.2
put aside,Put aside,7.3.2.3
put to the side,Put aside,7.3.2.3
put beside,Put aside,7.3.2.3
put next to you,Put aside,7.3.2.3
push aside,Put aside,7.3.2.3
push to the side,Put aside,7.3.2.3
move aside,Put aside,7.3.2.3
move to the side,Put aside,7.3.2.3
hang,Hang,7.3.2.4.1
hang up,Hang,7.3.2.4.1
suspend,Hang,7.3.2.4.1
dangle,Hang,7.3.2.4.1
hanging,Hang,7.3.2.4.1
lift,Lift,7.3.2.4
lift up,Lift,7.3.2.4
raise,Lift,7.3.2.4
put up,Lift,7.3.2.4
hoist,Lift,7.3.2.4
pull up,Lift,7.3.2.4
elevate,Lift,7.3.2.4
erect,Lift,7.3.2.4
uplift,Lift,7.3.2.4
heighten,Lift,7.3.2.4
jack up,Lift,7.3.2.4
pick up,Lift,7.3.2.4
levitate,Lift,7.3.2.4
put above,Lift,7.3.2.4
place over,Lift,7.3.2.4
put on top,Lift,7.3.2.4
superimpose,Lift,7.3.2.4
lever,Lift,7.3.2.4
fulcrum,Lift,7.3.2.4
elevator,Lift,7.3.2.4
lift,Lift,7.3.2.4
jack,Lift,7.3.2.4
hoist,Lift,7.3.2.4
crane,Lift,7.3.2.4
lower,Lower something,7.3.2.5
lower away,Lower something,7.3.2.5
move (something) down,Lower something,7.3.2.5
drop it down a peg,Lower something,7.3.2.5
put under,Lower something,7.3.2.5
put underneath,Lower something,7.3.2.5
drop,Lower something,7.3.2.5
let fall,Lower something,7.3.2.5
slip through your fingers,Lower something,7.3.2.5
slip out of your hand,Lower something,7.3.2.5
put in,Put in,7.3.2.6
put inside,Put in,7.3.2.6
move in,Put in,7.3.2.6
insert,Put in,7.3.2.6
introduce,Put in,7.3.2.6
inject,Put in,7.3.2.6
implant,Put in,7.3.2.6
penetrate,Put in,7.3.2.6
pierce,Put in,7.3.2.6
inset,Put in,7.3.2.6
inlay,Put in,7.3.2.6
pack in,Put in,7.3.2.6
stuff in,Put in,7.3.2.6
load,Put in,7.3.2.6
stick,Put in,7.3.2.6
ram,Put in,7.3.2.6
drive,Put in,7.3.2.6
plunge,Put in,7.3.2.6
thrust,Put in,7.3.2.6
force,Put in,7.3.2.6
stuff,Put in,7.3.2.6
squeeze,Put in,7.3.2.6
jam,Put in,7.3.2.6
cram,Put in,7.3.2.6
pack,Put in,7.3.2.6
wedge in,Put in,7.3.2.6
put in/into/inside,Put in,7.3.2.6
slide something into,Put in,7.3.2.6
tuck in/into/under,Put in,7.3.2.6
insert,Put in,7.3.2.6
immerse,Put in,7.3.2.6
submerge,Put in,7.3.2.6
dip,Put in,7.3.2.6
dunk,Put in,7.3.2.6
take out,Take something out of something,7.3.2.7
get something out,Take something out of something,7.3.2.7
remove,Take something out of something,7.3.2.7
extract,Take something out of something,7.3.2.7
extricate,Take something out of something,7.3.2.7
eliminate,Take something out of something,7.3.2.7
bring out,Take something out of something,7.3.2.7
clear something out,Take something out of something,7.3.2.7
clean out,Take something out of something,7.3.2.7
withdraw,Take something out of something,7.3.2.7
fish out,Take something out of something,7.3.2.7
root out,Take something out of something,7.3.2.7
uproot,Take something out of something,7.3.2.7
dig out,Take something out of something,7.3.2.7
pull up,Take something out of something,7.3.2.7
weed out,Take something out of something,7.3.2.7
grub up,Take something out of something,7.3.2.7
rake out,Take something out of something,7.3.2.7
pour,Take something out of something,7.3.2.7
dip out,Take something out of something,7.3.2.7
wring out,Take something out of something,7.3.2.7
wring from,Take something out of something,7.3.2.7
squeeze out,Take something out of something,7.3.2.7
suck out,Take something out of something,7.3.2.7
pump,Take something out of something,7.3.2.7
milk,Take something out of something,7.3.2.7
soak up,Take something out of something,7.3.2.7
absorb,Take something out of something,7.3.2.7
absorbent,Take something out of something,7.3.2.7
pour,Take something out of something,7.3.2.7
dump,Take something out of something,7.3.2.7
spill,Take something out of something,7.3.2.7
pull out,Take something out of something,7.3.2.7
draw out,Take something out of something,7.3.2.7
pluck,Take something out of something,7.3.2.7
tear out,Take something out of something,7.3.2.7
push out,Take something out of something,7.3.2.7
eject,Take something out of something,7.3.2.7
squeeze out,Take something out of something,7.3.2.7
expel,Take something out of something,7.3.2.7
pull,Pull,7.3.2.8
pull back,Pull,7.3.2.8
bring back,Pull,7.3.2.8
draw,Pull,7.3.2.8
tug,Pull,7.3.2.8
jerk,Pull,7.3.2.8
yank,Pull,7.3.2.8
tug,Pull,7.3.2.8
pull something away/from/out/apart,Pull,7.3.2.8
wrench something open/off/away,Pull,7.3.2.8
tear something out/from/away/down,Pull,7.3.2.8
pull at,Pull,7.3.2.8
pull on,Pull,7.3.2.8
give something a pull,Pull,7.3.2.8
tug at,Pull,7.3.2.8
give something a tug,Pull,7.3.2.8
heave,Pull,7.3.2.8
lug,Pull,7.3.2.8
haul,Pull,7.3.2.8
drag,Pull,7.3.2.8
(no words in English),Pull,7.3.2.8
pull down,Pull,7.3.2.8
pull up,Pull,7.3.2.8
pull across,Pull,7.3.2.8
pull out,Pull,7.3.2.8
pull on,Pull,7.3.2.8
pull over,Pull,7.3.2.8
pull something over on top of you,Pull,7.3.2.8
pull,Pull,7.3.2.8
tow,Pull,7.3.2.8
take in tow,Pull,7.3.2.8
draw,Pull,7.3.2.8
trail something behind you,Pull,7.3.2.8
in tow,Pull,7.3.2.8
trailing,Pull,7.3.2.8
trailer,Pull,7.3.2.8
attract,Pull,7.3.2.8
lure,Pull,7.3.2.8
draw,Pull,7.3.2.8
tug of war,Pull,7.3.2.8
push something,Push,7.3.2.9
push away,Push,7.3.2.9
give something a push,Push,7.3.2.9
move something forward,Push,7.3.2.9
advance something,Push,7.3.2.9
thrust,Push,7.3.2.9
nudge,Push,7.3.2.9
give impetus,Push,7.3.2.9
impel,Push,7.3.2.9
shove,Push,7.3.2.9
give something a shove,Push,7.3.2.9
jog,Push,7.3.2.9
jolt,Push,7.3.2.9
shove,Push,7.3.2.9
hustle,Push,7.3.2.9
bundle,Push,7.3.2.9
manhandle,Push,7.3.2.9
push,Push,7.3.2.9
shove,Push,7.3.2.9
press,Push,7.3.2.9
force your way,Push,7.3.2.9
jostle,Push,7.3.2.9
elbow,Push,7.3.2.9
barge,Push,7.3.2.9
push on,Push,7.3.2.9
press,Push,7.3.2.9
put your shoulder into it,Push,7.3.2.9
push,Push,7.3.2.9
poke,Push,7.3.2.9
give something a poke,Push,7.3.2.9
prod,Push,7.3.2.9
jab,Push,7.3.2.9
dig someone in the ribs,Push,7.3.2.9
push over,Push,7.3.2.9
topple,Push,7.3.2.9
push aside,Push,7.3.2.9
push out of the way,Push,7.3.2.9
repel,Push,7.3.2.9
squeeze,Push,7.3.2.9
compress,Push,7.3.2.9
stick something into something,Push,7.3.2.9
ram,Push,7.3.2.9
drive,Push,7.3.2.9
plunge,Push,7.3.2.9
thrust,Push,7.3.2.9
push in,Push,7.3.2.9
squeeze in,Push,7.3.2.9
jam in,Push,7.3.2.9
force,Push,7.3.2.9
stuff,Push,7.3.2.9
squeeze into,Push,7.3.2.9
squeeze through,Push,7.3.2.9
squeeze in between,Push,7.3.2.9
pressure,Push,7.3.2.9
put pressure on,Push,7.3.2.9
wheel (v),Push,7.3.2.9
push,Push,7.3.2.9
roll,Push,7.3.2.9
trundle,Push,7.3.2.9
move (something),Move something in a direction,7.3.2
transfer,Move something in a direction,7.3.2
shift,Move something in a direction,7.3.2
move,Move something,7.3
transfer,Move something,7.3
transport,Move something,7.3
shift,Move something,7.3
relocate,Move something,7.3
shunt,Move something,7.3
conduct,Move something,7.3
convey,Move something,7.3
jerk,Move something,7.3
swing,Move something,7.3
shift,Move something,7.3
free,Move something,7.3
release,Move something,7.3
take,Take something from somewhere,7.3.3.1
take away,Take something from somewhere,7.3.3.1
remove,Take something from somewhere,7.3.3.1
draw off,Take something from somewhere,7.3.3.1
empty,Take something from somewhere,7.3.3.1
evacuate,Take something from somewhere,7.3.3.1
milk,Take something from somewhere,7.3.3.1
strain,Take something from somewhere,7.3.3.1
grab,Take something from somewhere,7.3.3.1
snatch,Take something from somewhere,7.3.3.1
whisk away,Take something from somewhere,7.3.3.1
seize,Take something from somewhere,7.3.3.1
reach for,Take something from somewhere,7.3.3.1
grab at/for,Take something from somewhere,7.3.3.1
snatch at,Take something from somewhere,7.3.3.1
displace,Take something from somewhere,7.3.3.1
dislocate,Take something from somewhere,7.3.3.1
dislodge,Take something from somewhere,7.3.3.1
replace,Return something,7.3.3.2
put back,Return something,7.3.3.2
return (something),Return something,7.3.3.2
return to its place,Return something,7.3.3.2
restore to owner,Return something,7.3.3.2
send,Send,7.3.3.3
sent with,Send,7.3.3.3
have someone take,Send,7.3.3.3
have something delivered,Send,7.3.3.3
chase away,Chase away,7.3.3.4
send away,Chase away,7.3.3.4
exile,Chase away,7.3.3.4
expel,Chase away,7.3.3.4
send out,Chase away,7.3.3.4
dismiss,Chase away,7.3.3.4
drive,Drive along,7.3.3.5
force,Drive along,7.3.3.5
goad,Drive along,7.3.3.5
prod,Drive along,7.3.3.5
propel,Drive along,7.3.3.5
ride,Drive along,7.3.3.5
spur,Drive along,7.3.3.5
take,Take somewhere,7.3.3
bring,Take somewhere,7.3.3
escort,Take somewhere,7.3.3
whisk someone away,Take somewhere,7.3.3
take,Take somewhere,7.3.3
bring,Take somewhere,7.3.3
deliver,Take somewhere,7.3.3
transport,Take somewhere,7.3.3
lead,Take somewhere,7.3.3
guide,Take somewhere,7.3.3
lead,Take somewhere,7.3.3
herd,Take somewhere,7.3.3
touch,Touch,7.3.4.1
feel,Touch,7.3.4.1
run your hand over,Touch,7.3.4.1
brush,Touch,7.3.4.1
caress,Touch,7.3.4.1
contact,Touch,7.3.4.1
feel,Touch,7.3.4.1
finger,Touch,7.3.4.1
fondle,Touch,7.3.4.1
glance,Touch,7.3.4.1
graze,Touch,7.3.4.1
handle,Touch,7.3.4.1
handling,Touch,7.3.4.1
kiss,Touch,7.3.4.1
lick,Touch,7.3.4.1
massage,Touch,7.3.4.1
nuzzle,Touch,7.3.4.1
palm,Touch,7.3.4.1
palpate,Touch,7.3.4.1
paw,Touch,7.3.4.1
rub,Touch,7.3.4.1
scrape,Touch,7.3.4.1
sense,Touch,7.3.4.1
skim,Touch,7.3.4.1
stroke,Touch,7.3.4.1
sweep,Touch,7.3.4.1
thumb,Touch,7.3.4.1
tickle,Touch,7.3.4.1
tickling,Touch,7.3.4.1
pick up,Pick up,7.3.4.2
take,Pick up,7.3.4.2
get,Pick up,7.3.4.2
put down,Put down,7.3.4.3
set,Put down,7.3.4.3
lay,Put down,7.3.4.3
put aside,Put down,7.3.4.3
put to the side,Put down,7.3.4.3
put beside,Put down,7.3.4.3
move aside,Put down,7.3.4.3
push aside,Put down,7.3.4.3
put,Put down,7.3.4.3
place,Put down,7.3.4.3
position,Put down,7.3.4.3
post,Put down,7.3.4.3
hold,Hold,7.3.4.4
hold tightly,Hold,7.3.4.4
grip,Hold,7.3.4.4
hold loosely,Hold,7.3.4.4
hold in the palm,Hold,7.3.4.4
hold in the fist,Hold,7.3.4.4
release,Hold,7.3.4.4
let go of,Hold,7.3.4.4
scratch,Actions of the hand,7.3.4.5
scratch hard,Actions of the hand,7.3.4.5
itch,Actions of the hand,7.3.4.5
massage,Actions of the hand,7.3.4.5
rub,Actions of the hand,7.3.4.5
feel (for something),Actions of the hand,7.3.4.5
grope (in the dark),Actions of the hand,7.3.4.5
tickle,Actions of the hand,7.3.4.5
pinch,Actions of the hand,7.3.4.5
crack a knuckle,Actions of the hand,7.3.4.5
hug,Actions of the hand,7.3.4.5
embrace,Actions of the hand,7.3.4.5
support,Support,7.3.4.6
hold up,Support,7.3.4.6
prop (up),Support,7.3.4.6
prop,Support,7.3.4.6
support,Support,7.3.4.6
brace,Support,7.3.4.6
retaining wall,Support,7.3.4.6
extend,Extend,7.3.4.7
expand,Extend,7.3.4.7
grow,Extend,7.3.4.7
reach,Extend,7.3.4.7
handle,Handle something,7.3.4
manipulate,Handle something,7.3.4
turn,Turn something,7.3.5
turn around,Turn something,7.3.5
bend (something's) course,Turn something,7.3.5
swing,Turn something,7.3.5
spin,Turn something,7.3.5
revolve,Turn something,7.3.5
turn up side down,Turn something,7.3.5
turn over,Turn something,7.3.5
upturn,Turn something,7.3.5
flip over,Turn something,7.3.5
turn inside-out,Turn something,7.3.5
stir,Turn something,7.3.5
wind,Turn something,7.3.5
coil,Turn something,7.3.5
curl,Turn something,7.3.5
loop,Turn something,7.3.5
roll,Turn something,7.3.5
spin,Turn something,7.3.5
twirl,Turn something,7.3.5
twist,Turn something,7.3.5
whirl,Turn something,7.3.5
shut,"Shut, close",7.3.6.1
close,"Shut, close",7.3.6.1
shut,"Shut, close",7.3.6.1
closed,"Shut, close",7.3.6.1
lock,"Shut, close",7.3.6.1
block,"Block, dam up",7.3.6.2
dam up,"Block, dam up",7.3.6.2
barricade,"Block, dam up",7.3.6.2
wall off,"Block, dam up",7.3.6.2
blockade,"Block, dam up",7.3.6.2
dam,"Block, dam up",7.3.6.2
barricade,"Block, dam up",7.3.6.2
wall,"Block, dam up",7.3.6.2
barrier,"Block, dam up",7.3.6.2
fence,"Block, dam up",7.3.6.2
limit,Limit,7.3.6.3
impose a limit,Limit,7.3.6.3
restrict,Limit,7.3.6.3
limit,Limit,7.3.6.3
boundary,Limit,7.3.6.3
extent,Limit,7.3.6.3
(furthest) reach,Limit,7.3.6.3
barrier,Limit,7.3.6.3
restriction,Limit,7.3.6.3
exceed,Limit,7.3.6.3
cross,Limit,7.3.6.3
trespass,Limit,7.3.6.3
overstep,Limit,7.3.6.3
open,Open,7.3.6
leave open,Open,7.3.6
open,Open,7.3.6
ajar,Open,7.3.6
uncover,Uncover,7.3.7.1
remove (a cover),Uncover,7.3.7.1
take off,Uncover,7.3.7.1
reveal,Uncover,7.3.7.1
wrap,Wrap,7.3.7.2
cover,Wrap,7.3.7.2
shroud,Wrap,7.3.7.2
enclose,Wrap,7.3.7.2
put around,Wrap,7.3.7.2
wind,Wrap,7.3.7.2
wrapper,Wrap,7.3.7.2
wrapping,Wrap,7.3.7.2
covering,Wrap,7.3.7.2
shroud,Wrap,7.3.7.2
spread,"Spread, smear",7.3.7.3
smear,"Spread, smear",7.3.7.3
brush,"Spread, smear",7.3.7.3
cover,"Spread, smear",7.3.7.3
dab,"Spread, smear",7.3.7.3
daub,"Spread, smear",7.3.7.3
paint,"Spread, smear",7.3.7.3
plaster,"Spread, smear",7.3.7.3
rub,"Spread, smear",7.3.7.3
slather,"Spread, smear",7.3.7.3
smear,"Spread, smear",7.3.7.3
smudge,"Spread, smear",7.3.7.3
swab,"Spread, smear",7.3.7.3
cover,Cover,7.3.7
bury,Cover,7.3.7
drape,Cover,7.3.7
hang,Cover,7.3.7
spread,Cover,7.3.7
wrap,Cover,7.3.7
covering,Cover,7.3.7
lid,Cover,7.3.7
cap,Cover,7.3.7
covered,Cover,7.3.7
draped,Cover,7.3.7
hung,Cover,7.3.7
wrapped,Cover,7.3.7
transport,Transport,7.3.8
transportation,Transport,7.3.8
carry,Transport,7.3.8
cart,Transport,7.3.8
convey,Transport,7.3.8
drive,Transport,7.3.8
ferry,Transport,7.3.8
fly,Transport,7.3.8
haul,Transport,7.3.8
row,Transport,7.3.8
truck,Transport,7.3.8
trundle,Transport,7.3.8
wheel,Transport,7.3.8
load,Transport,7.3.8
give,"Give, hand to",7.4.1
hand to,"Give, hand to",7.4.1
pass to,"Give, hand to",7.4.1
deliver,"Give, hand to",7.4.1
receive,Receive,7.4.2
take,Receive,7.4.2
accept,Receive,7.4.2
pick up,Receive,7.4.2
get,Receive,7.4.2
obtain,Receive,7.4.2
gain,Receive,7.4.2
get,Get,7.4.3
acquire,Get,7.4.3
gain,Get,7.4.3
obtain,Get,7.4.3
pick up,Get,7.4.3
secure,Get,7.4.3
take,Get,7.4.3
acquisition,Get,7.4.3
acquisition,Get,7.4.3
distribute,Distribute,7.4.4
distribution,Distribute,7.4.4
apportion,Distribute,7.4.4
share,Distribute,7.4.4
portion,Distribute,7.4.4
lot,Distribute,7.4.4
part,Distribute,7.4.4
leave,Leave something,7.4.5.1
leave behind,Leave something,7.4.5.1
abandon,Leave something,7.4.5.1
forget,Leave something,7.4.5.1
forsake,Leave something,7.4.5.1
maroon,Leave something,7.4.5.1
abandoned,Leave something,7.4.5.1
forgotten,Leave something,7.4.5.1
forsaken,Leave something,7.4.5.1
marooned,Leave something,7.4.5.1
Leave it. Leave it where it is. Leave it behind. Leave it here. Don't move it. Forget it.,Leave something,7.4.5.1
throw away,Throw away,7.4.5.2
throw aside,Throw away,7.4.5.2
toss,Throw away,7.4.5.2
junk,Throw away,7.4.5.2
jettison,Throw away,7.4.5.2
discard,Throw away,7.4.5.2
eliminate,Throw away,7.4.5.2
heave,Throw away,7.4.5.2
reject,Throw away,7.4.5.2
expel,Throw away,7.4.5.2
dispose of,Throw away,7.4.5.2
cast off,Throw away,7.4.5.2
throw overboard,Throw away,7.4.5.2
get rid of,Throw away,7.4.5.2
rid yourself of,Throw away,7.4.5.2
dump,Throw away,7.4.5.2
clean out,Throw away,7.4.5.2
purge,Throw away,7.4.5.2
smoke out,Throw away,7.4.5.2
unload,Throw away,7.4.5.2
delete,Throw away,7.4.5.2
litter,Throw away,7.4.5.2
trash,Throw away,7.4.5.2
garbage,Throw away,7.4.5.2
keep,Keep something,7.4.5
save,Keep something,7.4.5
hold on to,Keep something,7.4.5
retain,Keep something,7.4.5
keep possession of,Keep something,7.4.5
not have,Not have,7.4.6
haven't go,Not have,7.4.6
without,Not have,7.4.6
be missing,Not have,7.4.6
devoid of,Not have,7.4.6
empty-handed,Not have,7.4.6
wanting,Not have,7.4.6
have,"Have, be with",7.4
be with,"Have, be with",7.4
separate,"Separate, scatter",7.5.1.1
separation,"Separate, scatter",7.5.1.1
scatter,"Separate, scatter",7.5.1.1
disperse,"Separate, scatter",7.5.1.1
dispersion,"Separate, scatter",7.5.1.1
dispersal,"Separate, scatter",7.5.1.1
spread out,"Separate, scatter",7.5.1.1
spray,"Separate, scatter",7.5.1.1
move apart,"Separate, scatter",7.5.1.1
move away from each other,"Separate, scatter",7.5.1.1
put space between,"Separate, scatter",7.5.1.1
to space (things),"Separate, scatter",7.5.1.1
space out,"Separate, scatter",7.5.1.1
place at intervals,"Separate, scatter",7.5.1.1
divide,"Separate, scatter",7.5.1.1
division,"Separate, scatter",7.5.1.1
blow apart,"Separate, scatter",7.5.1.1
distribute,"Separate, scatter",7.5.1.1
sow,"Separate, scatter",7.5.1.1
strew,"Separate, scatter",7.5.1.1
